location,area_m2,bedrooms,bathrooms,floors,frontage,price_million_vnd
"Bình Chánh, Hồ Chí Minh",,1.0,1.0,,0,760.0
"Vĩnh Cửu, Đồng Nai",,3.0,2.0,,0,1600.0
"Hai Bà Trưng, Hà Nội",,4.0,,4.0,0,7650.0
"Quận 5, Hồ Chí Minh",,,,2.0,0,7000.0
"Gò Vấp, Hồ Chí Minh",,,,4.0,0,4500.0
"Cầu Giấy, Hà Nội",,6.0,,,0,15500.0
"Cầu Giấy, Hà Nội",,,,9.0,1,69000.0
"Quận 1, Hồ Chí Minh",,3.0,4.0,3.0,1,130000.0
"Hoàng Mai, Hà Nội",,4.0,4.0,5.0,0,5400.0
"Gò Vấp, Hồ Chí Minh",,7.0,7.0,5.0,0,7000.0
"Long Biên, Hà Nội",,,,,0,25000.0
"Ba Đình, Hà Nội",,,,3.0,0,7000.0
"Bình Tân, Hồ Chí Minh",,,,5.0,0,6350.0
"Bình Tân, Hồ Chí Minh",,3.0,2.0,2.0,0,3400.0
"Bình Thạnh, Hồ Chí Minh",,2.0,2.0,1.0,0,5200.0
"Hóc Môn, Hồ Chí Minh",,2.0,2.0,1.0,0,3000.0
"Bắc Từ Liêm, Hà Nội",,3.0,3.0,4.0,0,3800.0
"Hóc Môn, Hồ Chí Minh",,2.0,2.0,,0,6500.0
"Biên Hòa, Đồng Nai",,2.0,2.0,1.0,0,2950.0
"Tân Bình, Hồ Chí Minh",,5.0,3.0,2.0,0,6600.0
"Hoàng Mai, Hà Nội",,,,,0,6300.0
"Bình Thạnh, Hồ Chí Minh",,3.0,3.0,1.0,0,476.0
"Tân Bình, Hồ Chí Minh",,2.0,2.0,1.0,0,3950.0
"Bình Thạnh, Hồ Chí Minh",,4.0,3.0,,1,6400.0
"Từ Sơn, Bắc Ninh",,,,3.0,0,8000.0
"Long Biên, Hà Nội",,5.0,3.0,,0,6000.0
"Nha Trang, Khánh Hòa",,2.0,2.0,1.0,0,2000.0
"Bình Chánh, Hồ Chí Minh",,1.0,1.0,,0,760.0
"Quận 8, Hồ Chí Minh",,5.0,6.0,2.0,1,126000.0
"Biên Hòa, Đồng Nai",,2.0,1.0,,0,3500.0
"Biên Hòa, Đồng Nai",,2.0,,,0,2280.0
"Quận 3, Hồ Chí Minh",,2.0,2.0,1.0,0,3000.0
"Tân Phú, Hồ Chí Minh",,,,1.0,0,3500.0
"Tân Bình, Hồ Chí Minh",,4.0,4.0,2.0,1,12500.0
"Quận 11, Hồ Chí Minh",,2.0,,2.0,0,5100.0
"Tây Hồ, Hà Nội",,,,2.0,0,5900.0
"Quận 9, Hồ Chí Minh",,3.0,2.0,,0,3200.0
"Thủ Đức, Hồ Chí Minh",,,,,1,18000.0
"Quận 9, Hồ Chí Minh",,3.0,2.0,,1,4500.0
"Quận 1, Hồ Chí Minh",,,,50.0,0,13000.0
"Hà Đông, Hà Nội",,,,4.0,0,5900.0
"Tân Bình, Hồ Chí Minh",,3.0,2.0,1.0,0,7500.0
"Cầu Giấy, Hà Nội",,4.0,4.0,4.0,0,10500.0
"Gò Vấp, Hồ Chí Minh",,4.0,5.0,2.0,0,5800.0
"Gò Vấp, Hồ Chí Minh",,2.0,2.0,1.0,0,1790.0
"Thanh Xuân, Hà Nội",,5.0,4.0,4.0,0,3800.0
"Thủ Đức, Hồ Chí Minh",,2.0,2.0,1.0,0,4550.0
"Thủ Đức, Hồ Chí Minh",,7.0,8.0,4.0,0,16300.0
"Bình Tân, Hồ Chí Minh",,3.0,3.0,,0,6500.0
"Quận 1, Hồ Chí Minh",,,,4.0,1,54000.0
"Biên Hòa, Đồng Nai",,2.0,2.0,1.0,0,1800.0
"Bình Thạnh, Hồ Chí Minh",,2.0,2.0,1.0,0,2500.0
"Quận 10, Hồ Chí Minh",,5.0,5.0,3.0,0,16000.0
"Quận 12, Hồ Chí Minh",,5.0,6.0,,1,32000.0
"Quận 12, Hồ Chí Minh",,1.0,1.0,,0,2850.0
"Long Biên, Hà Nội",,,,,0,3600.0
"Quận 8, Hồ Chí Minh",,2.0,2.0,1.0,0,41.0
"Quận 7, Hồ Chí Minh",,6.0,7.0,2.0,1,9700.0
"Biên Hòa, Đồng Nai",,4.0,2.0,1.0,0,1120.0
"Thanh Xuân, Hà Nội",,4.0,4.0,5.0,0,4700.0
"Tân Bình, Hồ Chí Minh",,3.0,2.0,1.0,0,7500.0
"Hai Bà Trưng, Hà Nội",,3.0,3.0,3.0,0,3280.0
"Tân Phú, Hồ Chí Minh",,3.0,,2.0,0,5000.0
"Hai Bà Trưng, Hà Nội",,,,,1,1100.0
"Quận 3, Hồ Chí Minh",,2.0,,1.0,0,75000.0
"Nhà Bè, Hồ Chí Minh",,3.0,3.0,,0,68.0
"Hà Đông, Hà Nội",,,,4.0,0,3400.0
"Biên Hòa, Đồng Nai",,3.0,2.0,1.0,0,2800.0
"Huế, Thừa Thiên Huế",,,,4.0,1,1700.0
"Quận 10, Hồ Chí Minh",,,,4.0,1,26000.0
"Tân Bình, Hồ Chí Minh",,,,1.0,0,2000.0
"Hà Đông, Hà Nội",,4.0,3.0,,0,3550.0
"Quận 12, Hồ Chí Minh",,,,,0,2150.0
"Quận 2, Hồ Chí Minh",,4.0,5.0,2.0,1,16000.0
"Thủ Dầu Một, Bình Dương",,5.0,4.0,,0,7800.0
"Gò Vấp, Hồ Chí Minh",,3.0,3.0,1.0,0,3900.0
"Quận 8, Hồ Chí Minh",,2.0,1.0,1.0,0,3450.0
"Quận 1, Hồ Chí Minh",,2.0,2.0,1.0,0,4520.0
"Quận 12, Hồ Chí Minh",,,,,0,12000.0
"Gò Vấp, Hồ Chí Minh",,4.0,3.0,2.0,0,3600.0
"Thanh Xuân, Hà Nội",,3.0,4.0,,0,3950.0
"Hai Bà Trưng, Hà Nội",,3.0,4.0,,0,3850.0
"Cầu Giấy, Hà Nội",,,,7.0,0,19000.0
"Quận 5, Hồ Chí Minh",,3.0,2.0,2.0,0,7000.0
"Quận 7, Hồ Chí Minh",,,,4.0,0,18.0
"Hà Đông, Hà Nội",,,,,0,2850.0
"Châu Thành, Tiền Giang",,,,2.0,1,2000.0
"Thủ Đức, Hồ Chí Minh",,4.0,2.0,1.0,0,6600.0
"Bình Tân, Hồ Chí Minh",,2.0,2.0,,0,2780.0
"Tân Bình, Hồ Chí Minh",,,,,0,4490.0
"Thanh Xuân, Hà Nội",,,,5.0,0,4800.0
"Vĩnh Cửu, Đồng Nai",,,,,0,155.0
"Hà Đông, Hà Nội",,4.0,3.0,,0,4400.0
"Quận 8, Hồ Chí Minh",,2.0,2.0,1.0,0,1900.0
"Quận 12, Hồ Chí Minh",,4.0,,3.0,0,6100.0
"Cầu Giấy, Hà Nội",,6.0,6.0,5.0,0,421.43
"Quận 8, Hồ Chí Minh",,2.0,2.0,1.0,0,1800.0
"Hà Đông, Hà Nội",,5.0,,5.0,0,112.0
"Tân Bình, Hồ Chí Minh",,3.0,4.0,2.0,0,4400.0
"Gò Vấp, Hồ Chí Minh",,2.0,2.0,2.0,0,3000.0
"Từ Sơn, Bắc Ninh",,5.0,5.0,4.0,0,4000.0
"Quận 12, Hồ Chí Minh",,2.0,2.0,2.0,0,2350.0
"Biên Hòa, Đồng Nai",,4.0,2.0,,0,215.0
"Hàm Thuận Nam, Bình Thuận",,,,2.0,1,9000.0
"Cầu Giấy, Hà Nội",,3.0,3.0,3.0,0,3950.0
"Bắc Từ Liêm, Hà Nội",,,4.0,9.0,0,23000.0
"Cầu Giấy, Hà Nội",,6.0,,,0,6800.0
"Hà Đông, Hà Nội",,4.0,3.0,4.0,0,4250.0
"Hai Bà Trưng, Hà Nội",,,,,0,6.0
"Hai Bà Trưng, Hà Nội",,,,4.0,0,4300.0
"Hóc Môn, Hồ Chí Minh",,,,1.0,0,590.0
"Thanh Xuân, Hà Nội",,,,,0,7600.0
"Tây Hồ, Hà Nội",,3.0,3.0,3.0,0,6000.0
"Châu Thành A, Hậu Giang",,2.0,2.0,1.0,0,1400.0
"Biên Hòa, Đồng Nai",,3.0,2.0,1.0,0,2350.0
"Tân Bình, Hồ Chí Minh",,2.0,2.0,5.0,0,5700.0
"Quận 8, Hồ Chí Minh",,4.0,6.0,4.0,1,22000.0
"Thủ Đức, Hồ Chí Minh",,3.0,4.0,,1,160000.0
"Quận 1, Hồ Chí Minh",,4.0,3.0,3.0,0,30000.0
"Tân Bình, Hồ Chí Minh",,2.0,2.0,,0,5400.0
"Tân Phú, Hồ Chí Minh",,,,1.0,0,3100.0
"Liên Chiểu, Đà Nẵng",,6.0,,,0,5650.0
"Quận 8, Hồ Chí Minh",,,,,0,13000.0
"Nha Trang, Khánh Hòa",,2.0,1.0,,0,18.0
"Hoàng Mai, Hà Nội",,,,,0,3400.0
"Thủ Đức, Hồ Chí Minh",,,,,0,43.0
"Cẩm Lệ, Đà Nẵng",,4.0,,3.0,1,7000.0
"Biên Hòa, Đồng Nai",,2.0,2.0,,0,1450.0
"Thanh Xuân, Hà Nội",,3.0,3.0,5.0,0,7000.0
"Quận 8, Hồ Chí Minh",,2.0,2.0,1.0,0,1700.0
"Bình Tân, Hồ Chí Minh",,,,1.0,0,3330.0
"Hai Bà Trưng, Hà Nội",,,,4.0,0,2950.0
"Tân Bình, Hồ Chí Minh",,,,2.0,1,2000.0
"Tây Hồ, Hà Nội",,,6.0,6.0,0,5.0
"Bình Tân, Hồ Chí Minh",,,,2.0,0,3950.0
"Phú Nhuận, Hồ Chí Minh",,,,2.0,0,14000.0
"Đống Đa, Hà Nội",,,,3.0,0,7350.0
"Tây Hồ, Hà Nội",,6.0,6.0,5.0,0,6900.0
"Gò Vấp, Hồ Chí Minh",,1.0,2.0,,0,1990.0
"Nam Từ Liêm, Hà Nội",,3.0,,5.0,0,5200.0
"Thủ Đức, Hồ Chí Minh",,4.0,3.0,1.0,1,6000.0
"Đống Đa, Hà Nội",,3.0,3.0,4.0,0,3500.0
"Thanh Xuân, Hà Nội",,6.0,6.0,,0,10450.0
"Thanh Xuân, Hà Nội",,,,3.0,0,4550.0
"Nhà Bè, Hồ Chí Minh",,,,,0,1980.0
"Quận 9, Hồ Chí Minh",,6.0,3.0,1.0,0,10000.0
"Ba Đình, Hà Nội",,6.0,6.0,5.0,0,22000.0
"Gò Vấp, Hồ Chí Minh",,2.0,2.0,1.0,0,4980.0
"Tân Phú, Hồ Chí Minh",,2.0,2.0,2.0,0,2900.0
"Hoàng Mai, Hà Nội",,,,5.0,0,3900.0
"Long Biên, Hà Nội",,,,3.0,1,5900.0
"Gò Vấp, Hồ Chí Minh",,2.0,2.0,1.0,0,2250.0
"Bình Tân, Hồ Chí Minh",,3.0,,2.0,1,4000.0
"Gò Vấp, Hồ Chí Minh",,2.0,2.0,1.0,0,3700.0
"Bình Tân, Hồ Chí Minh",,,,,0,3990.0
"Hà Đông, Hà Nội",,4.0,3.0,4.0,0,4200.0
"Nam Từ Liêm, Hà Nội",,,,5.0,0,3500.0
"Thanh Xuân, Hà Nội",,,,2.0,1,4700.0
"Bình Tân, Hồ Chí Minh",,,,,0,3400.0
"Hoài Đức, Hà Nội",,4.0,4.0,5.0,1,3900.0
"Bình Thạnh, Hồ Chí Minh",,14.0,14.0,2.0,0,18000.0
"Từ Sơn, Bắc Ninh",,,,3.0,0,84.0
"Từ Sơn, Bắc Ninh",,,,,0,10000.0
"Tân Uyên, Bình Dương",,2.0,3.0,,0,2400.0
"Hồng Bàng, Hải Phòng",,3.0,2.0,3.0,0,3500.0
"Tân Bình, Hồ Chí Minh",,5.0,4.0,3.0,0,23500.0
"Quận 9, Hồ Chí Minh",,2.0,2.0,,0,3450.0
"Quận 8, Hồ Chí Minh",,3.0,2.0,1.0,1,4600.0
"Bình Tân, Hồ Chí Minh",,3.0,,1.0,0,4600.0
"Cẩm Lệ, Đà Nẵng",,3.0,3.0,3.0,0,5100.0
"Thanh Khê, Đà Nẵng",,,,2.0,0,3500.0
"Hóc Môn, Hồ Chí Minh",,,,1.0,1,680.0
"Quận 12, Hồ Chí Minh",,2.0,2.0,,0,3700.0
"Từ Sơn, Bắc Ninh",,4.0,5.0,,0,7090.0
"Bình Thạnh, Hồ Chí Minh",,9.0,8.0,4.0,0,14200.0
"Hải Châu, Đà Nẵng",,3.0,4.0,4.0,0,14900.0
"Gò Vấp, Hồ Chí Minh",,,,5.0,0,9850.0
"Châu Thành A, Hậu Giang",,2.0,2.0,1.0,0,1400.0
"Cẩm Lệ, Đà Nẵng",,5.0,,3.0,1,4000.0
"Quận 12, Hồ Chí Minh",,1.0,1.0,,1,3500.0
"Đống Đa, Hà Nội",,,,11.0,1,150000.0
"Biên Hòa, Đồng Nai",,4.0,3.0,2.0,0,4500.0
"Quận 12, Hồ Chí Minh",,2.0,1.0,,0,3000.0
"Thanh Khê, Đà Nẵng",,,,2.0,0,3600.0
"Quận 1, Hồ Chí Minh",,3.0,3.0,2.0,0,10300.0
"Quận 8, Hồ Chí Minh",,3.0,6.0,6.0,1,20000.0
"Cẩm Lệ, Đà Nẵng",,2.0,1.0,,0,7500.0
"Quận 8, Hồ Chí Minh",,,,1.0,0,1800.0
"Bình Thạnh, Hồ Chí Minh",,2.0,2.0,1.0,0,1850.0
"Thủ Đức, Hồ Chí Minh",,,,,0,4600.0
"Nam Từ Liêm, Hà Nội",,3.0,,,0,6000.0
"Đống Đa, Hà Nội",,,,,0,2320.0
"Phú Nhuận, Hồ Chí Minh",,,,3.0,0,15500.0
"Thanh Xuân, Hà Nội",,4.0,4.0,5.0,0,4500.0
"Long Biên, Hà Nội",,,,,0,4600.0
"Gò Vấp, Hồ Chí Minh",,2.0,2.0,2.0,0,2800.0
"Vĩnh Cửu, Đồng Nai",,3.0,2.0,1.0,0,1050.0
"Gò Vấp, Hồ Chí Minh",,4.0,4.0,2.0,0,6400.0
"Thanh Xuân, Hà Nội",,,,,0,43.0
"Thanh Trì, Hà Nội",,4.0,,4.0,0,99.0
"Tân Bình, Hồ Chí Minh",,3.0,3.0,2.0,0,5800.0
"Tân Phú, Hồ Chí Minh",,6.0,,5.0,0,11000.0
"Thủ Dầu Một, Bình Dương",,5.0,4.0,,0,7900.0
"Thanh Khê, Đà Nẵng",,2.0,1.0,,0,2100.0
"Bắc Từ Liêm, Hà Nội",,8.0,8.0,9.0,0,9300.0
"Vũng Tàu, Bà Rịa Vũng Tàu",,,,,0,35.0
"Tân Phú, Hồ Chí Minh",,2.0,2.0,2.0,0,485.0
"Thanh Xuân, Hà Nội",,,,,0,4850.0
"Đống Đa, Hà Nội",,3.0,3.0,3.0,0,3000.0
"Quận 3, Hồ Chí Minh",,6.0,,5.0,0,58000.0
"Quận 8, Hồ Chí Minh",,,,,0,2800.0
"Long Biên, Hà Nội",,3.0,,,0,2850.0
"Thanh Xuân, Hà Nội",,4.0,3.0,,0,6400.0
"Gò Vấp, Hồ Chí Minh",,4.0,3.0,2.0,0,10000.0
"Biên Hòa, Đồng Nai",,3.0,2.0,1.0,0,3700.0
"Thủ Đức, Hồ Chí Minh",,,,3.0,0,18000.0
"Từ Sơn, Bắc Ninh",,,,3.0,1,7800.0
"Huế, Thừa Thiên Huế",,3.0,3.0,,0,7.0
"Biên Hòa, Đồng Nai",,2.0,,,0,1800.0
"Quận 7, Hồ Chí Minh",,,,,0,6400.0
"Gò Vấp, Hồ Chí Minh",,,,,0,6900.0
"Quận 7, Hồ Chí Minh",,,,,0,4900.0
"Gò Vấp, Hồ Chí Minh",,,,1.0,0,379.0
"Tân Phú, Hồ Chí Minh",,4.0,2.0,1.0,0,82000.0
"Bình Tân, Hồ Chí Minh",,,,,0,5550.0
"Cầu Giấy, Hà Nội",,3.0,4.0,5.0,1,5350.0
"Bình Thạnh, Hồ Chí Minh",,3.0,2.0,1.0,0,8800.0
"Bình Tân, Hồ Chí Minh",,,,1.0,0,3700.0
"Tân Bình, Hồ Chí Minh",,,,2.0,0,5500.0
"Cầu Giấy, Hà Nội",,10.0,5.0,,0,4500.0
"Long Biên, Hà Nội",,,,,0,7000.0
"Sơn Trà, Đà Nẵng",,5.0,4.0,3.0,0,6000.0
"Sơn Trà, Đà Nẵng",,3.0,3.0,,1,4500.0
"Quận 7, Hồ Chí Minh",,2.0,2.0,,1,46800.0
"Hoàng Mai, Hà Nội",,,,,0,4800.0
"Long Biên, Hà Nội",,,,6.0,0,162.0
"Quận 7, Hồ Chí Minh",,5.0,6.0,2.0,1,11300.0
"Biên Hòa, Đồng Nai",,3.0,2.0,,0,1900.0
"Biên Hòa, Đồng Nai",,2.0,2.0,1.0,0,820000.0
"Bình Chánh, Hồ Chí Minh",,3.0,3.0,1.0,0,750.0
"Thanh Xuân, Hà Nội",,4.0,4.0,4.0,0,3500.0
"Gò Vấp, Hồ Chí Minh",,2.0,2.0,,0,3000.0
"Đức Hòa, Long An",,,,,0,9000.0
"Gò Vấp, Hồ Chí Minh",,,,,0,4920.0
"Thanh Khê, Đà Nẵng",,,,3.0,1,56.0
"Hoàng Mai, Hà Nội",,,,5.0,0,104.0
"Quận 10, Hồ Chí Minh",,,,,0,5000.0
"Long Biên, Hà Nội",,2.0,2.0,3.0,1,12500.0
"Hà Đông, Hà Nội",,,,5.0,1,7800.0
"Hà Đông, Hà Nội",,4.0,3.0,4.0,0,3850.0
"Quận 8, Hồ Chí Minh",,2.0,2.0,,0,1770.0
"Phú Nhuận, Hồ Chí Minh",,,,2.0,1,24500.0
"Thanh Xuân, Hà Nội",,,,3.0,0,4900.0
"Long Biên, Hà Nội",,,,,0,7700.0
"Ninh Kiều, Cần Thơ",,2.0,1.0,,0,1950.0
"Thủ Đức, Hồ Chí Minh",,3.0,2.0,1.0,0,3600.0
"Quận 7, Hồ Chí Minh",,2.0,2.0,1.0,0,1550.0
"Thủ Đức, Hồ Chí Minh",,,1.0,,0,4800.0
"Gò Vấp, Hồ Chí Minh",,3.0,2.0,1.0,0,6600.0
"Thủ Đức, Hồ Chí Minh",,2.0,1.0,,0,3000.0
"Phú Nhuận, Hồ Chí Minh",,,,3.0,0,12500.0
"Hồng Bàng, Hải Phòng",,2.0,2.0,,1,25000.0
"Hà Đông, Hà Nội",,4.0,3.0,4.0,0,3550.0
"Bình Tân, Hồ Chí Minh",,,,,0,3800.0
"Tân Bình, Hồ Chí Minh",,2.0,2.0,1.0,0,3450.0
"Quận 9, Hồ Chí Minh",,5.0,5.0,,0,5200.0
"Thanh Xuân, Hà Nội",,,,4.0,1,4250.0
"Long Biên, Hà Nội",,,,5.0,0,11440.0
"Bình Chánh, Hồ Chí Minh",,2.0,2.0,,1,600.0
"Tân Phú, Hồ Chí Minh",,,,3.0,0,3200.0
"Bình Thạnh, Hồ Chí Minh",,2.0,2.0,1.0,0,2800.0
"Cầu Giấy, Hà Nội",44.0,4.0,,,0,7500.0
"Đông Anh, Hà Nội",154.0,,,,1,24000.0
"Nha Trang, Khánh Hòa",5.0,2.0,2.0,,0,3150.0
"Bình Thạnh, Hồ Chí Minh",,,,5.0,1,27000.0
"Cầu Giấy, Hà Nội",30.0,3.0,,5.0,0,7500.0
"Quận 4, Hồ Chí Minh",48.0,1.0,,,0,1670.0
"Hoàn Kiếm, Hà Nội",294.0,,,1.0,1,700000.0
"Quận 2, Hồ Chí Minh",70.0,2.0,2.0,,0,6000.0
"Hoàng Mai, Hà Nội",40.0,,,7.0,0,14790.0
"Cầu Giấy, Hà Nội",5.0,3.0,2.0,,0,55.0
"Hà Đông, Hà Nội",47.0,3.0,2.0,3.0,0,9500.0
"Quận 12, Hồ Chí Minh",80.0,1.0,1.0,,0,5200.0
"Tân Phú, Hồ Chí Minh",,,,1.0,1,3400.0
"Quận 3, Hồ Chí Minh",69.0,4.0,5.0,1.0,0,4050.0
"Quận 7, Hồ Chí Minh",150.0,,,,0,75000.0
"Cẩm Lệ, Đà Nẵng",98.0,14.0,,5.0,0,11800.0
"Hà Đông, Hà Nội",30.0,,,,0,4150.0
"Hà Đông, Hà Nội",30.0,3.0,4.0,5.0,0,9650.0
"Bắc Từ Liêm, Hà Nội",64.0,4.0,4.0,3.0,0,17800.0
"Thanh Trì, Hà Nội",35.0,2.0,1.0,,1,1250.0
"Thanh Khê, Đà Nẵng",3.0,4.0,3.0,5.0,0,15500.0
"Quận 9, Hồ Chí Minh",8.0,3.0,2.0,,0,6900.0
"Hà Đông, Hà Nội",38.0,4.0,3.0,,0,5880.0
"Thanh Khê, Đà Nẵng",3.0,4.0,3.0,,0,15500.0
"Ngũ Hành Sơn, Đà Nẵng",52.0,,,,1,5500.0
"Bình Tân, Hồ Chí Minh",94.0,6.0,5.0,3.0,0,7300.0
"Trà Vinh, Trà Vinh",2.0,2.0,2.0,1.0,0,1300.0
"Hà Đông, Hà Nội",2.0,,,,0,4980.0
"Hà Đông, Hà Nội",6.0,2.0,2.0,,1,11600.0
"Cầu Giấy, Hà Nội",40.0,,,,0,8500.0
"Ba Đình, Hà Nội",122.0,,,,0,10000.0
"Cầu Giấy, Hà Nội",60.0,6.0,6.0,7.0,1,40000.0
"Hóc Môn, Hồ Chí Minh",170.0,1.0,1.0,,0,7200.0
"Hoàng Mai, Hà Nội",77.0,6.0,,5.0,1,22000.0
"Hóc Môn, Hồ Chí Minh",170.0,1.0,1.0,,0,7200.0
"Hóc Môn, Hồ Chí Minh",170.0,1.0,1.0,,0,7200.0
"Long Biên, Hà Nội",90.0,1.0,1.0,,1,34000.0
"Biên Hòa, Đồng Nai",80.0,3.0,2.0,,0,1900.0
"Hà Đông, Hà Nội",38.0,3.0,3.0,3.0,0,8500.0
"Hoàng Mai, Hà Nội",30.0,,,,0,1650.0
"Quận 8, Hồ Chí Minh",77.0,3.0,2.0,,0,6970.0
"Hà Đông, Hà Nội",120.0,4.0,5.0,4.0,1,41900.0
"Quận 12, Hồ Chí Minh",356.0,28.0,28.0,,0,23000.0
"Thuận An, Bình Dương",300.0,5.0,5.0,,0,13000.0
"Hà Đông, Hà Nội",31.0,3.0,4.0,5.0,0,5900.0
"Cầu Giấy, Hà Nội",53.0,3.0,,7.0,0,19000.0
"Hà Đông, Hà Nội",50.0,5.0,5.0,5.0,0,17000.0
"Gò Vấp, Hồ Chí Minh",80.0,4.0,3.0,1.0,0,3950.0
"Hải An, Hải Phòng",505.0,,,,1,29500.0
"Thanh Khê, Đà Nẵng",3.0,4.0,3.0,5.0,0,15500.0
"Gò Vấp, Hồ Chí Minh",260.0,6.0,6.0,4.0,0,13600.0
"Phú Riềng, Bình Phước",200.0,,,,0,390.0
"Hà Đông, Hà Nội",54.0,4.0,5.0,4.0,1,6500.0
"Gò Vấp, Hồ Chí Minh",45.0,4.0,5.0,3.0,0,7500.0
"Phú Nhuận, Hồ Chí Minh",27.0,3.0,2.0,,1,4650.0
"Trà Vinh, Trà Vinh",2.0,2.0,2.0,1.0,0,1300.0
"Gò Vấp, Hồ Chí Minh",55.0,3.0,3.0,1.0,0,4780.0
"Ba Đình, Hà Nội",40.0,3.0,,,0,9500.0
"Gò Vấp, Hồ Chí Minh",60.0,3.0,3.0,3.0,0,5900.0
"Thanh Khê, Đà Nẵng",3.0,4.0,3.0,,0,15500.0
"Cầu Giấy, Hà Nội",60.0,4.0,4.0,5.0,1,20000.0
"Trảng Bàng, Tây Ninh",450.0,8.0,9.0,,1,6.7
"Hà Đông, Hà Nội",76.0,,,,0,2500.0
"Đống Đa, Hà Nội",58.0,6.0,7.0,5.0,1,26000.0
"Cầu Giấy, Hà Nội",5.0,3.0,2.0,,0,8390.0
"Hà Đông, Hà Nội",38.0,4.0,4.0,,0,5880.0
"Nam Từ Liêm, Hà Nội",55.0,15.0,17.0,7.0,0,16800.0
"Gò Vấp, Hồ Chí Minh",45.0,3.0,4.0,2.0,0,6990.0
"Hà Đông, Hà Nội",5.0,4.0,3.0,4.0,0,7300.0
"Quận 7, Hồ Chí Minh",126.0,5.0,6.0,2.0,0,18000.0
"Thủ Đức, Hồ Chí Minh",76.0,2.0,1.0,,0,5350.0
"Cầu Giấy, Hà Nội",44.0,6.0,4.0,5.0,0,11500.0
"Hà Đông, Hà Nội",36.0,4.0,,4.0,0,5700.0
"Hóc Môn, Hồ Chí Minh",200.0,2.0,1.0,,1,14000.0
"Long Biên, Hà Nội",42.0,4.0,,6.0,0,10800.0
"Hóc Môn, Hồ Chí Minh",8318.0,1.0,1.0,,0,175000.0
"Cầu Giấy, Hà Nội",45.0,7.0,7.0,4.0,0,11900.0
"Quận 1, Hồ Chí Minh",38.0,,,,0,8500.0
"Gò Vấp, Hồ Chí Minh",73.0,2.0,1.0,,0,6500.0
"Long Biên, Hà Nội",96.0,3.0,3.0,3.0,0,21900.0
"Quận 12, Hồ Chí Minh",123.0,5.0,5.0,3.0,1,20000.0
"Hóc Môn, Hồ Chí Minh",924.0,3.0,3.0,,0,16800.0
"Biên Hòa, Đồng Nai",180.0,3.0,2.0,,0,2000.0
"Đống Đa, Hà Nội",60.0,10.0,10.0,6.0,0,22400.0
"Quận 2, Hồ Chí Minh",89.0,4.0,2.0,3.0,0,8000.0
"Biên Hòa, Đồng Nai",80.0,3.0,2.0,,0,2100.0
"Quận 12, Hồ Chí Minh",110.0,,,5.0,1,17000.0
"Quận 9, Hồ Chí Minh",50.0,4.0,2.0,2.0,0,6600.0
"Long Biên, Hà Nội",68.0,3.0,5.0,6.0,0,12000.0
"Nam Từ Liêm, Hà Nội",200.0,,,,0,26000.0
"Vũng Tàu, Bà Rịa Vũng Tàu",100.0,4.0,4.0,,0,7500.0
"Thanh Xuân, Hà Nội",32.0,4.0,4.0,3.0,0,6500.0
"Quận 7, Hồ Chí Minh",61.0,3.0,2.0,1.0,0,4690.0
"Thủ Dầu Một, Bình Dương",1524.0,7.0,5.0,2.0,0,36580.0
"Bình Tân, Hồ Chí Minh",36.0,2.0,2.0,1.0,0,3800.0
"Quận 4, Hồ Chí Minh",110.0,5.0,5.0,86.0,0,7860.0
"Quận 4, Hồ Chí Minh",86.0,6.0,8.0,6.0,0,19500.0
"Rạch Giá, Kiên Giang",80.0,3.0,2.0,1.0,0,3050.0
"Hoàng Mai, Hà Nội",34.0,3.0,3.0,,0,7900.0
"Quận 9, Hồ Chí Minh",70.0,2.0,1.0,,1,6500.0
"Hoàn Kiếm, Hà Nội",37.0,3.0,4.0,5.0,1,6700.0
"Bắc Từ Liêm, Hà Nội",60.0,4.0,5.0,5.0,1,13000.0
"Quận 9, Hồ Chí Minh",76.0,1.0,1.0,,0,5500.0
"Thanh Xuân, Hà Nội",32.0,4.0,4.0,3.0,0,6500.0
"Long Biên, Hà Nội",52.0,4.0,4.0,,0,6500.0
"Quận 1, Hồ Chí Minh",66.0,,,5.0,1,15000.0
"Quận 9, Hồ Chí Minh",96.0,2.0,2.0,,0,6900.0
"Đạ Huoai, Lâm Đồng",177.0,1.0,1.0,1.0,0,990.0
"Nha Trang, Khánh Hòa",82.0,5.0,3.0,3.0,0,9777.0
"Thủ Dầu Một, Bình Dương",124.0,4.0,4.0,2.0,0,4100.0
"Long Biên, Hà Nội",30.0,2.0,3.0,,0,6950.0
"Dĩ An, Bình Dương",188.0,4.0,3.0,1.0,0,7000.0
"Mê Linh, Hà Nội",50.0,,,,0,2130.0
"Mê Linh, Hà Nội",58.0,,,,1,3500.0
"Long Biên, Hà Nội",52.0,4.0,,6.0,0,12400.0
"Mê Linh, Hà Nội",76.0,,,,0,5100.0
"Hóc Môn, Hồ Chí Minh",480.0,1.0,1.0,1.0,1,16000.0
"Biên Hòa, Đồng Nai",160.0,4.0,2.0,,0,600.0
"Gò Vấp, Hồ Chí Minh",264.0,27.0,27.0,4.0,0,24000.0
"Đống Đa, Hà Nội",33.0,3.0,2.0,4.0,0,8680.0
"Biên Hòa, Đồng Nai",82.0,3.0,2.0,,0,1880.0
